"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 05 13:33:13 GMT 2021","Sun Sep 05 13:33:31 GMT 2021","17950","testcases","test_c_new_data_and_modify","","","","test_c_new_data_and_modify",""
"passed","Sun Sep 05 13:33:31 GMT 2021","Sun Sep 05 13:34:08 GMT 2021","36860","testcases","test_d_cookie","","","","test_d_cookie",""
"passed","Sun Sep 05 13:30:47 GMT 2021","Sun Sep 05 13:33:13 GMT 2021","146428","testcases","test_b_register","","","","test_b_register",""
"passed","Sun Sep 05 13:34:08 GMT 2021","Sun Sep 05 13:34:26 GMT 2021","18014","testcases","test_e_rep_data_new_article","","","","test_e_rep_data_new_article",""
"passed","Sun Sep 05 13:28:56 GMT 2021","Sun Sep 05 13:30:47 GMT 2021","110908","testcases","test_a_login_logout","","","","test_a_login_logout",""
